i; x; y; d; phi; angle; vx; vy; CX; CY; k; R; v 
144;0.7611623406410217;-0.3176085948944092;0.02893664485878615;-1.4880591723480046;0.011793061474301106;0.001179278812031147;0.09999304626564537;0.79;-0.32;1.0;0.1;0.1
145;0.7611623406410217;-0.3176085948944092;0.02893664485878615;-1.4880591723480046;0.011793061474301106;0.001179278812031147;0.09999304626564537;0.79;-0.32;1.0;0.1;0.1
146;0.7611623406410217;-0.3176085948944092;0.02893664485878615;-1.4880591723480046;0.011793061474301106;0.001179278812031147;0.09999304626564537;0.79;-0.32;1.0;0.1;0.1
147;0.7611623406410217;-0.3176085948944092;0.02893664485878615;-1.4880591723480046;0.011793061474301106;0.001179278812031147;0.09999304626564537;0.79;-0.32;1.0;0.1;0.1
148;0.7600740790367126;-0.3172210156917572;0.030054675165211542;-1.4781997675421568;0.022764966388516425;0.0022763000139418557;0.09997408893431603;0.79;-0.32;1.0;0.1;0.1
149;0.7600740790367126;-0.3172210156917572;0.030054675165211542;-1.4781997675421568;0.022764966388516425;0.0022763000139418557;0.09997408893431603;0.79;-0.32;1.0;0.1;0.1
150;0.7597650289535522;-0.3165387213230133;0.030054675165211542;-1.4781997675421568;0.022764966388516425;0.0022763000139418557;0.09997408893431603;0.79;-0.32;1.0;0.1;0.1
151;0.7597650289535522;-0.3165387213230133;0.0304324485419642;-1.4568132223553196;0.04452745561879498;0.004451274302196285;0.0999008816632096;0.79;-0.32;1.0;0.1;0.1
152;0.7597650289535522;-0.3165387213230133;0.0304324485419642;-1.4568132223553196;0.04452745561879498;0.004451274302196285;0.0999008816632096;0.79;-0.32;1.0;0.1;0.1
153;0.7597650289535522;-0.3165387213230133;0.0304324485419642;-1.4568132223553196;0.04452745561879498;0.004451274302196285;0.0999008816632096;0.79;-0.32;1.0;0.1;0.1
