i; TZ; vz; CX; CY; k; R; D_12; D_23; v_f; v_cruis; k_f; p12; p23;px1; py1; pz1; d1; phi1; angle1; v1; vx1; vy1; vz1;px2; py2; pz2; d2; phi2; angle2; v2; vx2; vy2; vz2;px3; py3; pz3; d3; phi3; angle3; v3; vx3; vy3; vz3;
772;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.811103317443661;3.2110270206985008;0.9038562178611755;0.34211695194244385;0.0954892560839653;0.5292861735503033;0.8679733526782846;2.5841672188012863;0.05844375775777169;0.030916930569150205;-0.049596534405454626;0.05;0.3250059187412262;0.25354644656181335;0.014152861200273037;0.308072603520217;-0.6041086370576406;0.20188380553005725;0.04494960935732804;0.009013081349992545;0.04403670907271351;0.05;0.8476883769035339;-0.5870999693870544;0.0954892560839653;0.6823295255872298;2.60691838364086;4.916927823007549;0.04646031333891887;-0.04549183681319957;0.009436816142732807;0.05;
773;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.8364315185514215;3.1911090423705146;0.9038562178611755;0.34211695194244385;0.0954892560839653;0.5292861735503033;0.8679733526782846;2.5841672188012863;0.05851879036305231;0.030956623051921383;-0.049660208565572024;0.05;0.330753892660141;0.2590131163597107;0.011751754209399223;0.3094059457994693;-0.5787804359498803;0.23069420316178302;0.04480928155602549;0.010245794168781772;0.043622189484459895;0.05;0.8447549939155579;-0.5893964767456055;0.0954892560839653;0.6828207763607149;2.612328606420631;4.923677814486151;0.04652294712178024;-0.04548834341124184;0.009756803913008165;0.05;
774;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.78804603099891;3.2023488195745404;0.9082274436950684;0.3258052170276642;0.08272891491651535;0.522301335656203;0.897216650140292;2.5790609243054936;0.05837536885508263;0.03113330709209117;-0.04938016685346958;0.05;0.3258136808872223;0.25574585795402527;0.005354908294975758;0.3094298266597758;-0.5979226260403845;0.21161459267768146;0.04499424681945287;0.009450535313951092;0.04399056295536132;0.05;0.8485230803489685;-0.5851782560348511;0.08272891491651535;0.6811034641461775;2.6044261935341546;4.911077516519201;0.04648759932842747;-0.04557301543610457;0.009175900793981177;0.05;
775;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.8072104947762275;3.184207088112426;0.9094234704971313;0.32342803478240967;0.08029409497976303;0.5217597836908542;0.9022075838413655;2.58137656082621;0.05843221706001228;0.03104908459469633;-0.04950028622523087;0.05;0.33179396390914917;0.2602614462375641;0.024100326001644135;0.30988593219935795;-0.573767228561993;0.236966644748555;0.04487847746622908;0.010535452552367888;0.04362432783669722;0.05;0.8449326157569885;-0.5871527194976807;0.08029409497976303;0.6809749080740644;2.610439859550435;4.916737886090565;0.04654465723918922;-0.04557621737596337;0.009445291271980157;0.05;
776;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.761720321799125;3.2021989573104066;0.9075092077255249;0.3084583580493927;0.08289410173892975;0.5110873829704783;0.9228709859501905;2.5490475415593297;0.058297188802658384;0.032557467472872054;-0.048358799964904796;0.05;0.3255091607570648;0.25582364201545715;0.017812445759773254;0.30966560802542575;-0.5985939994302708;0.21156148328006175;0.045075556223254126;0.009465272891790898;0.0440705613524456;0.05;0.8491910099983215;-0.5852060317993164;0.08289410173892975;0.68146933982238;2.603604957880136;4.9112605406020835;0.046488070570822354;-0.04557179721626163;0.009184334699785706;0.05;
777;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.78803041378389;3.1794305081301486;0.9075092077255249;0.3084583580493927;0.08289410173892975;0.5110873829704783;0.9228709859501905;2.5490475415593297;0.05837532250683893;0.03260110311954113;-0.0484236135905459;0.05;0.33155807852745056;0.26147639751434326;0.015662506222724915;0.3110347044405871;-0.5722839074455057;0.24147602928201928;0.044923158683054694;0.010742748529743898;0.04361976088987189;0.05;0.8467530608177185;-0.585825502872467;0.08289410173892975;0.6807563477502323;2.6071466006846453;4.912843463166205;0.046559683876691946;-0.04562738137263501;0.009270719053752386;0.05;
778;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.7514141513353465;3.2007750465620055;0.9090772271156311;0.29914340376853943;0.0761486291885376;0.5067849186418644;0.9393945576559712;2.5441024722833;0.05826655435746924;0.032778972042556934;-0.048171883381545176;0.05;0.32643938064575195;0.2578897476196289;0.009292424656450748;0.3108543236275572;-0.592376598188268;0.22090703510371323;0.04510316175485978;0.009882766047140105;0.04400711460142031;0.05;0.8448618054389954;-0.584297776222229;0.0761486291885376;0.6784788546070434;2.6083984483737375;4.907791890975063;0.04649254814005962;-0.04560777260149992;0.009027076541474244;0.05;
779;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.768124744176729;3.182627456355879;0.9102010726928711;0.2966386675834656;0.07510022819042206;0.5062207217648008;0.9446989984416612;2.546588909644136;0.058316217629714145;0.03268693132241865;-0.0482943657102945;0.05;0.3314715623855591;0.26271864771842957;0.006723931059241295;0.3121264521692527;-0.5703615645611958;0.24629035052731507;0.04499486758916074;0.010970105964949677;0.04363708153032101;0.05;0.8421139717102051;-0.584797203540802;0.07510022819042206;0.6775173347660363;2.61226589179468;4.90897664444341;0.04654962643014721;-0.04565302462885826;0.009092252912404149;0.05;
780;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.73517634205384;3.193350816763164;0.9044123291969299;0.2856849133968353;0.08582526445388794;0.4951415976759005;0.9557746933969126;2.502283785133723;0.058218256701169355;0.034735395700142335;-0.04672063461552919;0.05;0.32636427879333496;0.2580806314945221;0.02043529786169529;0.3110546190487613;-0.5922342717288331;0.22157827668804242;0.04513056117335663;0.009918324782715796;0.04402720051657442;0.05;0.848336398601532;-0.5804861783981323;0.08582526445388794;0.6769803910763986;2.601116545034332;4.896323614726991;0.046515896311567835;-0.04573125050112794;0.008507722214060346;0.05;
781;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.762513316035511;3.1685924715242137;0.9044123291969299;0.2856849133968353;0.08582526445388794;0.4951415976759005;0.9557746933969126;2.502283785133723;0.05829954527753827;0.03478389579317275;-0.046785869373320764;0.05;0.33278748393058777;0.2638283371925354;0.018476519733667374;0.3123546334473712;-0.5648972977471632;0.2523610501176604;0.0449687154862258;0.011228279866005199;0.04354435788631848;0.05;0.8460538387298584;-0.5800673961639404;0.08582526445388794;0.6754490679481945;2.6036951737770484;4.894591782866344;0.046593784943165656;-0.04582251519499237;0.008442623794452991;0.05;
782;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.735716369829994;3.181499983993715;0.9053665399551392;0.2828032076358795;0.0856112465262413;0.4942668165721262;0.9616505448243486;2.503788802538107;0.058219863580684504;0.034665997807530956;-0.04677415003355777;0.05;0.32749083638191223;0.2599923610687256;0.012109204195439816;0.3120183317471952;-0.5858183925252438;0.23054641412643884;0.04509204288402188;0.010303960829402855;0.04389898316226243;0.05;0.8488534092903137;-0.5742506384849548;0.0856112465262413;0.671909589880851;2.595681591468473;4.876489008739355;0.04655317332554724;-0.045927767673914856;0.007605136630550728;0.05;
783;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.750938398844077;3.163643654684584;0.9053348302841187;0.2782883048057556;0.08301793783903122;0.49167133863294943;0.9691448406301549;2.498321907695554;0.05826513983418666;0.034948345271798596;-0.0466201639064094;0.05;0.3328474164009094;0.2647838592529297;0.009678874164819717;0.31313013001741985;-0.5631020677053543;0.2562224700647261;0.044989286562973546;0.011401552080504185;0.04352057577285603;0.05;0.8452541828155518;-0.5746007561683655;0.08301793783903122;0.6703480288185323;2.6005415869792268;4.876841354219913;0.04660935863819194;-0.045980512456733055;0.007630516816036395;0.05;
784;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.7192349823743704;3.180501260522974;0.9021112322807312;0.27145451307296753;0.09286446124315262;0.48516079375193755;0.9769963796809928;2.473732378265466;0.05817080312054881;0.03602560908018967;-0.04567272518791721;0.05;0.327298104763031;0.2596423625946045;0.02390635386109352;0.31183345085501823;-0.5869539451242229;0.2289202782437607;0.045140174614131945;0.010243483871558974;0.04396255682245328;0.05;0.8489153385162354;-0.5715997219085693;0.09286446124315262;0.669677650469129;2.5935473153987543;4.867901259351888;0.04655631526385903;-0.04599448833782043;0.007210931527197711;0.05;
785;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.742232673647274;3.1548857894068396;0.9034327268600464;0.26904961466789246;0.09330641478300095;0.48491819954985627;0.982631637511274;2.4781614145419404;0.05823924978689307;0.035865121332015706;-0.04588576345207647;0.05;0.3340885043144226;0.2656228542327881;0.022104758769273758;0.31318065887183766;-0.5583209960210376;0.2611384456150305;0.04498912467485386;0.011615317739514594;0.04346384397196895;0.05;0.8462255001068115;-0.571060836315155;0.09330641478300095;0.667819268737565;2.5965647933857974;4.8654908917972985;0.04663692321967743;-0.046091400772065735;0.007112340139989508;0.05;
786;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.714889054936945;3.1714352836178703;0.9044861197471619;0.26649945974349976;0.09392938017845154;0.4843872243481372;0.9882182861344174;2.4811087303323682;0.058157859888904165;0.03567979329130999;-0.04592699660925804;0.05;0.32851073145866394;0.26170384883880615;0.01575085148215294;0.3128857199072645;-0.5800779661082234;0.23859451604618676;0.045125498777010206;0.010664833675874523;0.043847143151405914;0.05;0.8488114476203918;-0.5686255693435669;0.09392938017845154;0.6670865491840837;2.591357317509651;4.858129639518533;0.04658483948626138;-0.04609097566000772;0.006765296199673243;0.05;
787;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.733152385363319;3.150294292920858;0.9055928587913513;0.2637743353843689;0.09443541616201401;0.48382069727328386;0.9941802638363374;2.4842558561997965;0.05821223393620159;0.03556830192606252;-0.04608210149222274;0.05;0.3342139720916748;0.2668858766555786;0.01334923692047596;0.3141863749557525;-0.5558526579799298;0.26629896804234154;0.04500306274181855;0.01184312620113336;0.04341677115963467;0.05;0.8446289896965027;-0.5657147765159607;0.09443541616201401;0.6624215794399633;2.5944416349409067;4.8473182870076155;0.046651376561543625;-0.04622735489306887;0.0062755553281924024;0.05;
788;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.700867492329301;3.168185927528007;0.9041465520858765;0.2586468756198883;0.10358147323131561;0.4798256369045239;1.0014952788419025;2.471759844221162;0.05811608146342905;0.036081655730628374;-0.04555867693865061;0.05;0.32834064960479736;0.26153841614723206;0.02715187706053257;0.3128406554444382;-0.5808225360083834;0.2377298065809288;0.04515899535974654;0.010634802994808203;0.04388890323490925;0.05;0.8480542898178101;-0.5623398423194885;0.10358147323131561;0.6613379521246965;2.587363391519626;4.836966492371791;0.04659506425648718;-0.04623396426240316;0.005789694434855516;0.05;
789;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.725126762663187;3.141672663798198;0.9055024981498718;0.25623711943626404;0.10472382605075836;0.4796767008963235;1.0072504334980161;2.4767778746714515;0.05818834586736652;0.03589716846032791;-0.04579603575978067;0.05;0.33546486496925354;0.26787757873535156;0.02531087026000023;0.3143727212222785;-0.5508081110183829;0.2718438265995361;0.045001211981597525;0.012083185817980763;0.043348652808372544;0.05;0.8450040817260742;-0.5615960359573364;0.10472382605075836;0.6591038795293543;2.5907045323630045;4.83350374915285;0.04667851989644106;-0.046336579552792634;0.005639646715013579;0.05;
790;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.69676737515565;3.159514402287315;0.9067631959915161;0.2542641758918762;0.1061617061495781;0.479694245072012;1.0121312878824156;2.4817455541596276;0.05810385940910888;0.035617436571600304;-0.04590704401615856;0.05;0.32941514253616333;0.2636416554450989;0.018674397841095924;0.3140161079973282;-0.574286644141521;0.24740824707708853;0.04514477906965235;0.011055592957759793;0.0437701375551877;0.05;0.8473979830741882;-0.5586100816726685;0.1061617061495781;0.6578226067796388;2.585227758145801;4.824091289435129;0.0466223544497241;-0.04633179373961603;0.0051970013763117;0.05;
791;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.717043910915853;3.1456547102601076;0.9081452488899231;0.2522028982639313;0.10755884647369385;0.479779997586544;1.0173012882703778;2.487339960751418;0.05816427792051624;0.03539682655409357;-0.04615352528154777;0.05;0.33543115854263306;0.26911860704421997;0.016124628484249115;0.3154484557515558;-0.5488401079933549;0.2767091185436066;0.04503868335637345;0.01230418268533306;0.043325397712215184;0.05;0.8431530594825745;-0.5560687780380249;0.10755884647369385;0.6534267427500603;2.5886904889261206;4.813863625223244;0.04666598267935608;-0.046425926547849626;0.0047272913601377;0.05;
792;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.694384525857499;3.148644131234911;0.9092099070549011;0.2504720389842987;0.10931006819009781;0.479780147926978;1.021536743169214;2.4915761597469106;0.05809675524224888;0.035160129323546854;-0.046249305677266477;0.05;0.33059361577033997;0.2658959627151489;0.009483118541538715;0.31527636448992347;-0.5672640381528726;0.2578206483603892;0.04511838983278357;0.01150400908613129;0.04362713463028757;0.05;0.8463525176048279;-0.5521799921989441;0.10931006819009781;0.6518150122818809;2.5813800930820614;4.801460313250594;0.04665657136176808;-0.046471614018673515;0.00415027007978819;0.05;
793;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.71134954240269;3.1548948560217056;0.9099805355072021;0.24701201915740967;0.11709140241146088;0.47864284921326544;1.028542861678477;2.4929565795002806;0.05814731631880432;0.03512679633741056;-0.04633808988455575;0.05;0.33667904138565063;0.27043718099594116;0.026495298370718956;0.3159272137498469;-0.5432929030984187;0.28355077198828904;0.045085086433445526;0.012613291783307412;0.04328475354094561;0.05;0.8431529402732849;-0.5515009760856628;0.11709140241146088;0.6495438915436273;2.584997548059459;4.79783383816799;0.04663689468070951;-0.04646675435872192;0.0039800357819733765;0.05;
794;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.683833006198505;3.146119900395472;0.9108344316482544;0.2453368455171585;0.119292251765728;0.4785134250949019;1.0324623741600043;2.496236311235264;0.0580652873053384;0.03492529211325831;-0.046387515137750905;0.05;0.3305250108242035;0.26622337102890015;0.019650721922516823;0.3155893775749237;-0.5668899268210769;0.25903999835530056;0.04514334824367043;0.011563590431452822;0.04363720049433642;0.05;0.8454794883728027;-0.5481662750244141;0.119292251765728;0.6479524226056069;2.5792299735744217;4.786942898685885;0.04666451812579517;-0.046534890798614864;0.003475800666559535;0.05;
795;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.704770638860503;3.159658491579594;0.9119967818260193;0.24372728168964386;0.12145286798477173;0.47869022976745573;1.036594197668826;2.501242153125008;0.05812771409483357;0.034729945472801685;-0.046611822892340685;0.05;0.33652329444885254;0.2715979814529419;0.01708560809493065;0.31700172994349596;-0.5418204706502573;0.287939708815679;0.045120342958844206;0.012813155793973617;0.0432627829354872;0.05;0.8428723216056824;-0.5470280051231384;0.12145286798477173;0.6456013222665137;2.581706344949742;4.781778790462738;0.046621900944875706;-0.04650970501209171;0.003232489350641973;0.05;
796;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.700990587638449;3.1662300856885754;0.9138556122779846;0.24250148236751556;0.12352325767278671;0.47967013328372654;1.0407667582544482;2.5102616970896565;0.058116448360884074;0.03430147186059904;-0.04691407676039078;0.05;0.3362237811088562;0.2723374664783478;0.007847973145544529;0.31778978196620017;-0.5414279612866895;0.2904811305582644;0.04515252998238142;0.012932282063326611;0.04326091821083337;0.05;0.8440817594528198;-0.5414931774139404;0.12352325767278671;0.641566144971813;2.575527260204322;4.762285760096381;0.04660121905710689;-0.046543219829427065;0.002324286023295982;0.05;
797;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.701318582107361;3.166665205347612;0.9147860407829285;0.24057094752788544;0.12759999930858612;0.479501658415111;1.045221474200376;2.51388272443377;0.058117425969306094;0.03413194434197874;-0.047038766743334584;0.05;0.337643563747406;0.27292364835739136;0.028919126838445663;0.31756405688514505;-0.5366452508718489;0.29464745693470107;0.04515286312583973;0.013112505151301974;0.043206981578419665;0.05;0.8404513001441956;-0.5409612059593201;0.12759999930858612;0.6391761213647105;2.5798748509601284;4.758627094976739;0.046599849765438996;-0.04655004425699854;0.0021539215011142413;0.05;
798;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;4.672938608617322;3.1482841993069712;0.9168086647987366;0.23974847793579102;0.1297847181558609;0.480841757466876;1.0488115131980091;2.524108016733646;0.05803277988617393;0.03360017433208653;-0.047316295566860546;0.05;0.3310961425304413;0.2685486674308777;0.022126631811261177;0.3172489556279061;-0.5614351853642555;0.26899823791355615;0.045183963134626595;0.01200835364003386;0.04355904001934823;0.05;0.8429532647132874;-0.5372673869132996;0.1297847181558609;0.6373956281762115;2.573465922508364;4.746195143225228;0.04665770447113518;-0.04663104547641005;0.0015770175308998746;0.05;
