i; x; y; d; phi; angle; vx; vy; CX; CY; k; R; v 
9983;0.37703147530555725;0.002241284353658557;0.15751698353720409;1.5533434462010987;3.646101679232363;-0.048337769380370425;-0.08754119059808431;0.22;0.0;10.0;0.1;0.1
9984;0.37703147530555725;0.002241284353658557;0.15704746923205667;1.5565244607606294;3.6457475282374148;-0.048306763549937;-0.08755830397700998;0.22;0.0;10.0;0.1;0.1
9985;0.37703147530555725;0.002241284353658557;0.15704746923205667;1.5565244607606294;3.6457475282374148;-0.048306763549937;-0.08755830397700998;0.22;0.0;10.0;0.1;0.1
9986;0.37703147530555725;0.002241284353658557;0.15704746923205667;1.5565244607606294;3.6457475282374148;-0.048306763549937;-0.08755830397700998;0.22;0.0;10.0;0.1;0.1
9987;0.3764871060848236;0.001630029990337789;0.15704746923205667;1.5565244607606294;3.6457475282374148;-0.048306763549937;-0.08755830397700998;0.22;0.0;10.0;0.1;0.1
9988;0.3764871060848236;0.001630029990337789;0.15649559536476496;1.5603803182072475;3.64542979759017;-0.04827894115546017;-0.08757364809637437;0.22;0.0;10.0;0.1;0.1
9989;0.3764871060848236;0.001630029990337789;0.15649559536476496;1.5603803182072475;3.64542979759017;-0.04827894115546017;-0.08757364809637437;0.22;0.0;10.0;0.1;0.1
9990;0.37591230869293213;0.001151518663391471;0.15649559536476496;1.5603803182072475;3.64542979759017;-0.04827894115546017;-0.08757364809637437;0.22;0.0;10.0;0.1;0.1
9991;0.37591230869293213;0.001151518663391471;0.15591656101002324;1.5634107795219585;3.6440600090098147;-0.048158938516488226;-0.08763969785984607;0.22;0.0;10.0;0.1;0.1
9992;0.37591230869293213;0.001151518663391471;0.15591656101002324;1.5634107795219585;3.6440600090098147;-0.048158938516488226;-0.08763969785984607;0.22;0.0;10.0;0.1;0.1
9993;0.37591230869293213;0.001151518663391471;0.15591656101002324;1.5634107795219585;3.6440600090098147;-0.048158938516488226;-0.08763969785984607;0.22;0.0;10.0;0.1;0.1
9994;0.37539252638816833;0.0005248606321401894;0.15539341278181892;1.5674186956539435;3.6440736584875038;-0.048160134748102594;-0.0876390405073253;0.22;0.0;10.0;0.1;0.1
9995;0.37539252638816833;0.0005248606321401894;0.15539341278181892;1.5674186956539435;3.6440736584875038;-0.048160134748102594;-0.0876390405073253;0.22;0.0;10.0;0.1;0.1
9996;0.37539252638816833;0.0005248606321401894;0.15539341278181892;1.5674186956539435;3.6440736584875038;-0.048160134748102594;-0.0876390405073253;0.22;0.0;10.0;0.1;0.1
9997;0.374864399433136;0.00015379866817966104;0.15486447580325266;1.5698032088273095;3.6424016582679686;-0.04801353500355542;-0.08771944172452513;0.22;0.0;10.0;0.1;0.1
9998;0.374864399433136;0.00015379866817966104;0.15486447580325266;1.5698032088273095;3.6424016582679686;-0.04801353500355542;-0.08771944172452513;0.22;0.0;10.0;0.1;0.1
9999;0.374864399433136;0.00015379866817966104;0.15486447580325266;1.5698032088273095;3.6424016582679686;-0.04801353500355542;-0.08771944172452513;0.22;0.0;10.0;0.1;0.1
10000;0.374864399433136;0.00015379866817966104;0.15486447580325266;1.5698032088273095;3.6424016582679686;-0.04801353500355542;-0.08771944172452513;0.22;0.0;10.0;0.1;0.1
10001;0.3742368519306183;-0.0003992756537627429;0.1542373687357093;1.5733850386160906;3.641150593084512;-0.04790375471820358;-0.08777944112318209;0.22;0.0;10.0;0.1;0.1
10002;0.3742368519306183;-0.0003992756537627429;0.1542373687357093;1.5733850386160906;3.641150593084512;-0.04790375471820358;-0.08777944112318209;0.22;0.0;10.0;0.1;0.1
10003;0.3742368519306183;-0.0003992756537627429;0.1542373687357093;1.5733850386160906;3.641150593084512;-0.04790375471820358;-0.08777944112318209;0.22;0.0;10.0;0.1;0.1
10004;0.3736674189567566;-0.0007927350234240294;0.1542373687357093;1.5733850386160906;3.641150593084512;-0.04790375471820358;-0.08777944112318209;0.22;0.0;10.0;0.1;0.1
10005;0.3736674189567566;-0.0007927350234240294;0.15366946371237428;1.575955052024925;3.6393219837876365;-0.04774316041499446;-0.08786689156666525;0.22;0.0;10.0;0.1;0.1
10006;0.3736674189567566;-0.0007927350234240294;0.15366946371237428;1.575955052024925;3.6393219837876365;-0.04774316041499446;-0.08786689156666525;0.22;0.0;10.0;0.1;0.1
10007;0.3736674189567566;-0.0007927350234240294;0.15366946371237428;1.575955052024925;3.6393219837876365;-0.04774316041499446;-0.08786689156666525;0.22;0.0;10.0;0.1;0.1
