i;T_Z;v_z;CX;CY;k;R;v_f;v_cruis;k_f;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;
85;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8793773055076599;0.0747653990983963;0.19129951298236847;0.3866742877883074;1.3762158152197894;3.0334703580024045;0.3;0.03237352579684477;-0.2982481430411278;0.8858520106670289;0.015115770490170745;
86;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8899339437484741;0.06700992584228516;0.18642953038215637;0.39564985864856156;1.4006092382458055;3.0667653176692093;0.3;0.02242725824021374;-0.2991605222749599;0.8944193953965168;0.0071778213872931845;
87;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.9000567197799683;0.059033818542957306;0.18197372555732727;0.404388885570401;1.4242899924629624;3.099098488234414;0.3;0.012744413252362809;-0.29972917764350704;0.9026056024304409;-0.0009120169857440991;
88;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.9090238809585571;0.05082560330629349;0.1788295954465866;0.4121695975516009;1.4471693015407905;3.129668305741681;0.3;0.0035772195788426756;-0.29997867174198356;0.9097393248743256;-0.009170131042103222;
89;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.9156051874160767;0.04170355200767517;0.1786261647939682;0.4176923006918;1.4707869368237938;3.158736632183097;0.3;-0.005142941637211353;-0.29995591367952096;0.9145765990886344;-0.018287630728229018;
90;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.881773054599762;-0.0020100974943488836;0.2121594101190567;0.3817783463089147;1.5760614414902252;3.228454539671031;0.3;-0.026025809592915717;-0.2988689633184304;0.8765678926811789;-0.06178389015803496;
91;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8811312913894653;-0.011437194421887398;0.21195967495441437;0.3813028595387734;1.6007958661173682;3.2527166181050946;0.3;-0.03326862079337287;-0.29814962497126635;0.8744775672307907;-0.07106711941614066;
92;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8825241327285767;-0.019826140254735947;0.21630440652370453;0.3830375803457804;1.622579767270367;3.2762236054612397;0.3;-0.040267383470526316;-0.2972852802081488;0.8744706560344714;-0.07928319629636571;
93;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.886171281337738;-0.026631386950612068;0.22302280366420746;0.38708847735491125;1.6396499419005222;3.297315571208935;0.3;-0.04652829294964854;-0.2963699005553561;0.8768656227478083;-0.0859053670616833;
94;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8902352452278137;-0.032438140362501144;0.22657960653305054;0.39158112769666165;1.6537302401814422;3.3158529419828877;0.3;-0.05201390291277347;-0.29545651778862586;0.879832464645259;-0.09152944392022631;
95;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8933649659156799;-0.03755280748009682;0.2245820313692093;0.3951534002883959;1.6659734502546766;3.3316375490748014;0.3;-0.05667089470277069;-0.2945987265647757;0.8820307869751258;-0.09647255279305196;
96;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8952255845069885;-0.04232168570160866;0.21970108151435852;0.3974850786249925;1.6774721819651532;3.345446525062915;0.3;-0.060733469016769556;-0.29378809666354605;0.8830788907036347;-0.10107930503431786;
97;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8952082395553589;-0.047738902270793915;0.21430246531963348;0.39808109149074933;1.6910082025838298;3.3595729137079218;0.3;-0.06487743609140366;-0.2929008676774547;0.8822327523370782;-0.10631907580628486;
98;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8938175439834595;-0.05418289825320244;0.20988382399082184;0.39752741340979353;1.7075216936498523;3.3755379728264803;0.3;-0.06954514920993321;-0.2918278126247876;0.8799085141414729;-0.11254846077815996;
99;0.2;0.05;0.5;0.0;1.0;0.3;0.05;0.3;0.1;0.8921895623207092;-0.061804644763469696;0.20626387000083923;0.39702955419924113;1.7270996006965496;3.39462268780002;0.3;-0.07510159704791017;-0.29044749976691714;0.8771692429111272;-0.11989414471685313;
